State Name,county Name,State Code,County Code,Date,AQI,Category,Defining Parameter
Nebraska,Gage,31,67,2023-05-16,48,Good,PM2.5
Nebraska,Sarpy,31,153,2023-05-16,32,Good,PM2.5
Nebraska,Scotts Bluff,31,157,2023-05-16,3,Good,PM2.5
Nebraska,Washington,31,177,2023-05-16,13,Good,PM2.5
Nevada,Douglas,32,5,2023-05-16,30,Good,PM2.5
New Jersey,Atlantic,34,1,2023-05-16,48,Good,PM2.5
New Jersey,Union,34,39,2023-05-16,56,Moderate,PM2.5
New Mexico,Santa Fe,35,49,2023-05-16,26,Good,PM2.5
New Mexico,Taos,35,55,2023-05-16,5,Good,PM2.5
New York,Kings,36,47,2023-05-16,36,Good,PM2.5
New York,Nassau,36,59,2023-05-16,29,Good,PM2.5
New York,Oneida,36,65,2023-05-16,21,Good,PM2.5
New York,Orange,36,71,2023-05-16,19,Good,PM2.5
North Carolina,Catawba,37,35,2023-05-16,48,Good,PM2.5
North Carolina,Davidson,37,57,2023-05-16,38,Good,PM2.5
North Carolina,Forsyth,37,67,2023-05-16,48,Good,PM2.5
North Carolina,Johnston,37,101,2023-05-16,58,Moderate,PM2.5
North Carolina,Montgomery,37,123,2023-05-16,38,Good,PM2.5
North Carolina,Northampton,37,131,2023-05-16,47,Good,PM2.5
North Carolina,Wake,37,183,2023-05-16,48,Good,PM2.5
North Dakota,Cass,38,17,2023-05-16,84,Moderate,PM2.5
North Dakota,McKenzie,38,53,2023-05-16,20,Good,PM2.5
Ohio,Butler,39,17,2023-05-16,54,Moderate,PM2.5
Ohio,Clark,39,23,2023-05-16,52,Moderate,PM2.5
Ohio,Clermont,39,25,2023-05-16,42,Good,PM2.5
Ohio,Hamilton,39,61,2023-05-16,50,Good,PM2.5
Ohio,Lawrence,39,87,2023-05-16,48,Good,PM2.5
Ohio,Montgomery,39,113,2023-05-16,48,Good,PM2.5
Ohio,Preble,39,135,2023-05-16,45,Good,PM2.5
Ohio,Scioto,39,145,2023-05-16,46,Good,PM2.5
Ohio,Warren,39,165,2023-05-16,42,Good,PM2.5
Oklahoma,Cleveland,40,27,2023-05-16,39,Good,PM2.5
Oklahoma,Kay,40,71,2023-05-16,33,Good,PM2.5
Oklahoma,Oklahoma,40,109,2023-05-16,35,Good,PM2.5
Oregon,Baker,41,1,2023-05-16,18,Good,PM2.5
Oregon,Crook,41,13,2023-05-16,22,Good,PM2.5
Oregon,Deschutes,41,17,2023-05-16,53,Moderate,PM2.5
Oregon,Grant,41,23,2023-05-16,17,Good,PM2.5
Oregon,Harney,41,25,2023-05-16,11,Good,PM2.5
Oregon,Jefferson,41,31,2023-05-16,20,Good,PM2.5
Oregon,Josephine,41,33,2023-05-16,22,Good,PM2.5
Oregon,Klamath,41,35,2023-05-16,22,Good,PM2.5
Oregon,Lake,41,37,2023-05-16,25,Good,PM2.5
Oregon,Linn,41,43,2023-05-16,25,Good,PM2.5
Oregon,Union,41,61,2023-05-16,18,Good,PM2.5
Oregon,Wallowa,41,63,2023-05-16,13,Good,PM2.5
Oregon,Wasco,41,65,2023-05-16,23,Good,PM2.5
Pennsylvania,Allegheny,42,3,2023-05-16,87,Moderate,PM2.5
Pennsylvania,Cumberland,42,41,2023-05-16,39,Good,PM2.5
Pennsylvania,Delaware,42,45,2023-05-16,58,Moderate,PM2.5
Pennsylvania,Indiana,42,63,2023-05-16,36,Good,PM2.5
Puerto Rico,Mayagnez,72,97,2023-05-16,41,Good,PM2.5
South Carolina,Charleston,45,19,2023-05-16,45,Good,PM2.5
South Carolina,Chesterfield,45,25,2023-05-16,43,Good,PM2.5
South Carolina,Edgefield,45,37,2023-05-16,47,Good,PM2.5
South Carolina,Florence,45,41,2023-05-16,47,Good,PM2.5
South Carolina,Lexington,45,63,2023-05-16,46,Good,PM2.5
South Carolina,Richland,45,79,2023-05-16,49,Good,PM2.5
South Carolina,Spartanburg,45,83,2023-05-16,49,Good,PM2.5
South Dakota,Hughes,46,65,2023-05-16,18,Good,PM2.5
South Dakota,Pennington,46,103,2023-05-16,25,Good,PM2.5
Tennessee,Davidson,47,37,2023-05-16,38,Good,PM2.5
Tennessee,Dyer,47,45,2023-05-16,30,Good,PM2.5
Tennessee,Knox,47,93,2023-05-16,40,Good,PM2.5
Tennessee,Lawrence,47,99,2023-05-16,29,Good,PM2.5
Tennessee,Madison,47,113,2023-05-16,30,Good,PM2.5
Tennessee,Maury,47,119,2023-05-16,18,Good,PM2.5
Tennessee,McMinn,47,107,2023-05-16,39,Good,PM2.5
Tennessee,Montgomery,47,125,2023-05-16,35,Good,PM2.5
Tennessee,Putnam,47,141,2023-05-16,25,Good,PM2.5
Tennessee,Roane,47,145,2023-05-16,26,Good,PM2.5
Texas,Atascosa,48,13,2023-05-16,23,Good,PM2.5
Texas,Cameron,48,61,2023-05-16,35,Good,PM2.5
Texas,Ector,48,135,2023-05-16,20,Good,PM2.5
Texas,Galveston,48,167,2023-05-16,44,Good,PM2.5
Texas,Hidalgo,48,215,2023-05-16,26,Good,PM2.5
Texas,Lubbock,48,303,2023-05-16,25,Good,PM2.5
Texas,Maverick,48,323,2023-05-16,23,Good,PM2.5
Texas,McLennan,48,309,2023-05-16,25,Good,PM2.5
Texas,Potter,48,375,2023-05-16,19,Good,PM2.5
Utah,Duchesne,49,13,2023-05-16,23,Good,PM2.5
Vermont,Chittenden,50,7,2023-05-16,28,Good,PM2.5
Virginia,Albemarle,51,3,2023-05-16,41,Good,PM2.5
Virginia,Charles,51,36,2023-05-16,40,Good,PM2.5
Virginia,Hampton City,51,650,2023-05-16,47,Good,PM2.5
Virginia,Henrico,51,87,2023-05-16,39,Good,PM2.5
Virginia,Richmond City,51,760,2023-05-16,44,Good,PM2.5
Virginia,Roanoke,51,161,2023-05-16,41,Good,PM2.5
Virginia,Virginia Beach City,51,810,2023-05-16,40,Good,PM2.5
Washington,Adams,53,1,2023-05-16,10,Good,PM2.5
Washington,Asotin,53,3,2023-05-16,38,Good,PM2.5
Washington,Chelan,53,7,2023-05-16,25,Good,PM2.5
Washington,Cowlitz,53,15,2023-05-16,11,Good,PM2.5
Washington,Franklin,53,21,2023-05-16,16,Good,PM2.5
Washington,Garfield,53,23,2023-05-16,7,Good,PM2.5
Washington,Grant,53,25,2023-05-16,16,Good,PM2.5
Washington,Grays Harbor,53,27,2023-05-16,15,Good,PM2.5
Washington,Jefferson,53,31,2023-05-16,19,Good,PM2.5
Washington,Kitsap,53,35,2023-05-16,15,Good,PM2.5
Washington,Kittitas,53,37,2023-05-16,27,Good,PM2.5
Washington,Lewis,53,41,2023-05-16,19,Good,PM2.5
Washington,Mason,53,45,2023-05-16,15,Good,PM2.5
Washington,Okanogan,53,47,2023-05-16,24,Good,PM2.5
Washington,Snohomish,53,61,2023-05-16,28,Good,PM2.5
Washington,Stevens,53,65,2023-05-16,13,Good,PM2.5
Washington,Whitman,53,75,2023-05-16,15,Good,PM2.5
Washington,Yakima,53,77,2023-05-16,29,Good,PM2.5
West Virginia,Harrison,54,33,2023-05-16,36,Good,PM2.5
West Virginia,Kanawha,54,39,2023-05-16,40,Good,PM2.5
West Virginia,Marshall,54,51,2023-05-16,44,Good,PM2.5
Wisconsin,Grant,55,43,2023-05-16,35,Good,PM2.5
Wisconsin,Jackson,55,53,2023-05-16,35,Good,PM2.5
Wisconsin,Monroe,55,81,2023-05-16,36,Good,PM2.5
Wisconsin,Taylor,55,119,2023-05-16,43,Good,PM2.5
Wyoming,Park,56,29,2023-05-16,13,Good,PM2.5
Alabama,Baldwin,1,3,2023-05-15,42,Good,PM2.5
Alabama,Clay,1,27,2023-05-15,36,Good,PM2.5
Alabama,DeKalb,1,49,2023-05-15,51,Moderate,PM2.5
Alabama,Jefferson,1,73,2023-05-15,55,Moderate,PM2.5
Alabama,Madison,1,89,2023-05-15,68,Moderate,PM2.5
Alabama,Mobile,1,97,2023-05-15,52,Moderate,PM2.5
Alabama,Montgomery,1,101,2023-05-15,50,Good,PM2.5
Alabama,Russell,1,113,2023-05-15,51,Moderate,PM2.5
Alabama,Tuscaloosa,1,125,2023-05-15,50,Good,PM2.5
Alaska,Juneau ,2,110,2023-05-15,24,Good,PM2.5
Arkansas,Arkansas,5,1,2023-05-15,35,Good,PM2.5
Arkansas,Ashley,5,3,2023-05-15,39,Good,PM2.5
Arkansas,Jackson,5,67,2023-05-15,28,Good,PM2.5
Arkansas,Pulaski,5,119,2023-05-15,50,Good,PM2.5
Arkansas,Union,5,139,2023-05-15,28,Good,PM2.5
California,Colusa,6,11,2023-05-15,47,Good,PM2.5
California,Kern,6,29,2023-05-15,49,Good,PM2.5
California,Mono,6,51,2023-05-15,26,Good,PM2.5
California,Plumas,6,63,2023-05-15,22,Good,PM2.5
California,Trinity,6,105,2023-05-15,18,Good,PM2.5
California,Ventura,6,111,2023-05-15,57,Moderate,PM2.5
Colorado,Boulder,8,13,2023-05-15,21,Good,PM2.5
Colorado,Douglas,8,35,2023-05-15,16,Good,PM2.5
Colorado,El Paso,8,41,2023-05-15,8,Good,PM2.5
Colorado,Pueblo,8,101,2023-05-15,11,Good,PM2.5
Florida,Alachua,12,1,2023-05-15,50,Good,PM2.5
Florida,Baker,12,3,2023-05-15,47,Good,PM2.5
Florida,Bay,12,5,2023-05-15,44,Good,PM2.5
Florida,Brevard,12,9,2023-05-15,47,Good,PM2.5
Florida,Broward,12,11,2023-05-15,45,Good,PM2.5
Florida,Citrus,12,17,2023-05-15,50,Good,PM2.5
Florida,Collier,12,21,2023-05-15,50,Good,PM2.5
Florida,Columbia,12,23,2023-05-15,48,Good,PM2.5
Florida,Duval,12,31,2023-05-15,54,Moderate,PM2.5
Florida,Escambia,12,33,2023-05-15,51,Moderate,PM2.5
Florida,Hamilton,12,47,2023-05-15,47,Good,PM2.5
Florida,Leon,12,73,2023-05-15,47,Good,PM2.5
Florida,Marion,12,83,2023-05-15,45,Good,PM2.5
Florida,Martin,12,85,2023-05-15,46,Good,PM2.5
Florida,Miami-Dade,12,86,2023-05-15,40,Good,PM2.5
Florida,Orange,12,95,2023-05-15,48,Good,PM2.5
Florida,Palm Beach,12,99,2023-05-15,45,Good,PM2.5
Florida,Pinellas,12,103,2023-05-15,59,Moderate,PM2.5
Florida,Santa Rosa,12,113,2023-05-15,45,Good,PM2.5
Florida,Volusia,12,127,2023-05-15,52,Moderate,PM2.5
Georgia,Bibb,13,21,2023-05-15,50,Good,PM2.5
Georgia,Chatham,13,51,2023-05-15,44,Good,PM2.5
Georgia,Clarke,13,59,2023-05-15,41,Good,PM2.5
Georgia,Clayton,13,63,2023-05-15,42,Good,PM2.5
Georgia,Coffee,13,69,2023-05-15,35,Good,PM2.5
Georgia,DeKalb,13,89,2023-05-15,48,Good,PM2.5
Georgia,Dougherty,13,95,2023-05-15,52,Moderate,PM2.5
Georgia,Floyd,13,115,2023-05-15,43,Good,PM2.5
Georgia,Fulton,13,121,2023-05-15,44,Good,PM2.5
Georgia,Glynn,13,127,2023-05-15,49,Good,PM2.5
Georgia,Hall,13,139,2023-05-15,42,Good,PM2.5
Georgia,Houston,13,153,2023-05-15,51,Moderate,PM2.5
Georgia,Lowndes,13,185,2023-05-15,54,Moderate,PM2.5
Georgia,Muscogee,13,215,2023-05-15,51,Moderate,PM2.5
Georgia,Richmond,13,245,2023-05-15,45,Good,PM2.5
Georgia,Walker,13,295,2023-05-15,42,Good,PM2.5
Georgia,Washington,13,303,2023-05-15,52,Moderate,PM2.5
Hawaii,Hawaii,15,1,2023-05-15,16,Good,PM2.5
Idaho,Benewah,16,9,2023-05-15,45,Good,PM2.5
Idaho,Blaine,16,13,2023-05-15,10,Good,PM2.5
Idaho,Boise,16,15,2023-05-15,31,Good,PM2.5
Idaho,Franklin,16,41,2023-05-15,19,Good,PM2.5
Idaho,Kootenai,16,55,2023-05-15,12,Good,PM2.5
Idaho,Latah,16,57,2023-05-15,11,Good,PM2.5
Idaho,Nez Perce,16,69,2023-05-15,21,Good,PM2.5
Idaho,Shoshone,16,79,2023-05-15,14,Good,PM2.5
Idaho,Twin Falls,16,83,2023-05-15,21,Good,PM2.5
Idaho,Valley,16,85,2023-05-15,18,Good,PM2.5
Illinois,Saint Clair,17,163,2023-05-15,45,Good,PM2.5
Indiana,Clark,18,19,2023-05-15,41,Good,PM2.5
Indiana,Dubois,18,37,2023-05-15,39,Good,PM2.5
Indiana,Henry,18,65,2023-05-15,31,Good,PM2.5
Indiana,Lake,18,89,2023-05-15,47,Good,PM2.5
Indiana,Monroe,18,105,2023-05-15,33,Good,PM2.5
Indiana,Spencer,18,147,2023-05-15,39,Good,PM2.5
Indiana,Tippecanoe,18,157,2023-05-15,28,Good,PM2.5
Indiana,Whitley,18,183,2023-05-15,27,Good,PM2.5
Iowa,Black Hawk,19,13,2023-05-15,32,Good,PM2.5
Iowa,Johnson,19,103,2023-05-15,31,Good,PM2.5
Iowa,Lee,19,111,2023-05-15,26,Good,PM2.5
Iowa,Muscatine,19,139,2023-05-15,38,Good,PM2.5
Iowa,Pottawattamie,19,155,2023-05-15,24,Good,PM2.5
Iowa,Woodbury,19,193,2023-05-15,25,Good,PM2.5
Kansas,Johnson,20,91,2023-05-15,40,Good,PM2.5
Kansas,Neosho,20,133,2023-05-15,51,Moderate,PM2.5
Kansas,Sumner,20,191,2023-05-15,29,Good,PM2.5
Kansas,Trego,20,195,2023-05-15,25,Good,PM2.5
Kansas,Wyandotte,20,209,2023-05-15,42,Good,PM2.5
Kentucky,Bell,21,13,2023-05-15,36,Good,PM2.5
Kentucky,Campbell,21,37,2023-05-15,32,Good,PM2.5
Kentucky,Carter,21,43,2023-05-15,35,Good,PM2.5
Kentucky,Perry,21,193,2023-05-15,45,Good,PM2.5
Kentucky,Pike,21,195,2023-05-15,33,Good,PM2.5
Kentucky,Pulaski,21,199,2023-05-15,38,Good,PM2.5
Louisiana,Bossier,22,15,2023-05-15,38,Good,PM2.5
Louisiana,Calcasieu,22,19,2023-05-15,44,Good,PM2.5
Louisiana,East Baton Rouge,22,33,2023-05-15,49,Good,PM2.5
Louisiana,Jefferson,22,51,2023-05-15,45,Good,PM2.5
Louisiana,Lafourche,22,57,2023-05-15,49,Good,PM2.5
Louisiana,Livingston,22,63,2023-05-15,47,Good,PM2.5
Louisiana,Orleans,22,71,2023-05-15,41,Good,PM2.5
Louisiana,Rapides,22,79,2023-05-15,33,Good,PM2.5
Louisiana,St. Bernard,22,87,2023-05-15,51,Moderate,PM2.5
Louisiana,St. Tammany,22,103,2023-05-15,43,Good,PM2.5
Louisiana,Tangipahoa,22,105,2023-05-15,39,Good,PM2.5
Louisiana,Terrebonne,22,109,2023-05-15,38,Good,PM2.5
Louisiana,West Baton Rouge,22,121,2023-05-15,48,Good,PM2.5
Maryland,Howard,24,27,2023-05-15,30,Good,PM2.5
Michigan,Bay,26,17,2023-05-15,28,Good,PM2.5
Minnesota,Beltrami,27,7,2023-05-15,10,Good,PM2.5
Minnesota,Carlton,27,17,2023-05-15,30,Good,PM2.5
Minnesota,Cass,27,21,2023-05-15,31,Good,PM2.5
Minnesota,Cook,27,31,2023-05-15,16,Good,PM2.5
Minnesota,Dakota,27,37,2023-05-15,34,Good,PM2.5
Minnesota,Lake,27,75,2023-05-15,39,Good,PM2.5
Minnesota,Ramsey,27,123,2023-05-15,40,Good,PM2.5
Mississippi,Bolivar,28,11,2023-05-15,56,Moderate,PM2.5
Mississippi,DeSoto,28,33,2023-05-15,55,Moderate,PM2.5
Mississippi,Forrest,28,35,2023-05-15,52,Moderate,PM2.5
Mississippi,Hancock,28,45,2023-05-15,46,Good,PM2.5
Mississippi,Harrison,28,47,2023-05-15,52,Moderate,PM2.5
Mississippi,Hinds,28,49,2023-05-15,54,Moderate,PM2.5
Missouri,Buchanan,29,21,2023-05-15,29,Good,PM2.5
Missouri,Cedar,29,39,2023-05-15,23,Good,PM2.5
Missouri,Greene,29,77,2023-05-15,36,Good,PM2.5
Missouri,Jackson,29,95,2023-05-15,65,Moderate,PM2.5
Missouri,St. Louis City,29,510,2023-05-15,57,Moderate,PM2.5
Montana,Beaverhead,30,1,2023-05-15,9,Good,PM2.5
Montana,Cascade,30,13,2023-05-15,38,Good,PM2.5
Montana,Gallatin,30,31,2023-05-15,10,Good,PM2.5
Montana,Glacier,30,35,2023-05-15,9,Good,PM2.5
Montana,Lincoln,30,53,2023-05-15,13,Good,PM2.5
Montana,Ravalli,30,81,2023-05-15,9,Good,PM2.5
Montana,Yellowstone,30,111,2023-05-15,54,Moderate,PM2.5
Nebraska,Gage,31,67,2023-05-15,42,Good,PM2.5
Nebraska,Sarpy,31,153,2023-05-15,27,Good,PM2.5
Nebraska,Scotts Bluff,31,157,2023-05-15,10,Good,PM2.5
Nebraska,Washington,31,177,2023-05-15,16,Good,PM2.5
Nevada,Douglas,32,5,2023-05-15,25,Good,PM2.5
New Jersey,Union,34,39,2023-05-15,50,Good,PM2.5
New Mexico,Lea,35,25,2023-05-15,55,Moderate,PM2.5
New Mexico,Santa Fe,35,49,2023-05-15,21,Good,PM2.5
New Mexico,Taos,35,55,2023-05-15,4,Good,PM2.5
New York,Erie,36,29,2023-05-15,47,Good,PM2.5
New York,Kings,36,47,2023-05-15,25,Good,PM2.5
New York,Nassau,36,59,2023-05-15,10,Good,PM2.5
New York,Orange,36,71,2023-05-15,20,Good,PM2.5
North Carolina,Catawba,37,35,2023-05-15,45,Good,PM2.5
North Carolina,Davidson,37,57,2023-05-15,43,Good,PM2.5
North Carolina,Forsyth,37,67,2023-05-15,51,Moderate,PM2.5
North Carolina,Guilford,37,81,2023-05-15,48,Good,PM2.5
North Carolina,Mecklenburg,37,119,2023-05-15,52,Moderate,PM2.5
North Carolina,Northampton,37,131,2023-05-15,43,Good,PM2.5
North Carolina,Rowan,37,159,2023-05-15,51,Moderate,PM2.5
North Carolina,Wake,37,183,2023-05-15,49,Good,PM2.5
North Dakota,McKenzie,38,53,2023-05-15,26,Good,PM2.5
Ohio,Athens,39,9,2023-05-15,24,Good,PM2.5
Ohio,Belmont,39,13,2023-05-15,30,Good,PM2.5
Ohio,Butler,39,17,2023-05-15,51,Moderate,PM2.5
Ohio,Lawrence,39,87,2023-05-15,34,Good,PM2.5
Ohio,Scioto,39,145,2023-05-15,36,Good,PM2.5
Oklahoma,Cleveland,40,27,2023-05-15,28,Good,PM2.5
Oklahoma,Comanche,40,31,2023-05-15,35,Good,PM2.5
Oklahoma,Kay,40,71,2023-05-15,17,Good,PM2.5
Oklahoma,Nowata,40,105,2023-05-15,29,Good,PM2.5
Oklahoma,Oklahoma,40,109,2023-05-15,33,Good,PM2.5
Oregon,Baker,41,1,2023-05-15,15,Good,PM2.5
Oregon,Clackamas,41,5,2023-05-15,13,Good,PM2.5
Oregon,Crook,41,13,2023-05-15,18,Good,PM2.5
Oregon,Deschutes,41,17,2023-05-15,97,Moderate,PM2.5
Oregon,Grant,41,23,2023-05-15,19,Good,PM2.5
Oregon,Harney,41,25,2023-05-15,12,Good,PM2.5
Oregon,Jefferson,41,31,2023-05-15,14,Good,PM2.5
Oregon,Josephine,41,33,2023-05-15,20,Good,PM2.5
Oregon,Klamath,41,35,2023-05-15,13,Good,PM2.5
Oregon,Lake,41,37,2023-05-15,13,Good,PM2.5
Oregon,Linn,41,43,2023-05-15,18,Good,PM2.5
Oregon,Union,41,61,2023-05-15,14,Good,PM2.5
Oregon,Wallowa,41,63,2023-05-15,13,Good,PM2.5
Oregon,Wasco,41,65,2023-05-15,14,Good,PM2.5
Pennsylvania,Cumberland,42,41,2023-05-15,23,Good,PM2.5
Pennsylvania,Delaware,42,45,2023-05-15,51,Moderate,PM2.5
Pennsylvania,Indiana,42,63,2023-05-15,22,Good,PM2.5
Pennsylvania,Lancaster,42,71,2023-05-15,47,Good,PM2.5
Puerto Rico,Bayamon,72,21,2023-05-15,45,Good,PM2.5
Puerto Rico,Caguas,72,25,2023-05-15,30,Good,PM2.5
Puerto Rico,Fajardo,72,53,2023-05-15,44,Good,PM2.5
Puerto Rico,Guaynabo,72,61,2023-05-15,46,Good,PM2.5
Puerto Rico,Mayagnez,72,97,2023-05-15,39,Good,PM2.5
South Carolina,Charleston,45,19,2023-05-15,52,Moderate,PM2.5
South Carolina,Florence,45,41,2023-05-15,42,Good,PM2.5
South Carolina,Greenville,45,45,2023-05-15,55,Moderate,PM2.5
South Carolina,Lexington,45,63,2023-05-15,44,Good,PM2.5
South Dakota,Clay,46,27,2023-05-15,19,Good,PM2.5
South Dakota,Hughes,46,65,2023-05-15,17,Good,PM2.5
South Dakota,Pennington,46,103,2023-05-15,27,Good,PM2.5
Tennessee,Dyer,47,45,2023-05-15,35,Good,PM2.5
Tennessee,Hamilton,47,65,2023-05-15,38,Good,PM2.5
Tennessee,Knox,47,93,2023-05-15,40,Good,PM2.5
Tennessee,Lawrence,47,99,2023-05-15,33,Good,PM2.5
Tennessee,Madison,47,113,2023-05-15,38,Good,PM2.5
Tennessee,Maury,47,119,2023-05-15,27,Good,PM2.5
Tennessee,McMinn,47,107,2023-05-15,29,Good,PM2.5
Tennessee,Montgomery,47,125,2023-05-15,26,Good,PM2.5
Tennessee,Putnam,47,141,2023-05-15,30,Good,PM2.5
Tennessee,Roane,47,145,2023-05-15,25,Good,PM2.5
Texas,Cameron,48,61,2023-05-15,58,Moderate,PM2.5
Texas,Ector,48,135,2023-05-15,15,Good,PM2.5
Texas,Galveston,48,167,2023-05-15,42,Good,PM2.5
Texas,Harris,48,201,2023-05-15,52,Moderate,PM2.5
Texas,Hidalgo,48,215,2023-05-15,20,Good,PM2.5
Texas,Lubbock,48,303,2023-05-15,18,Good,PM2.5
Texas,Maverick,48,323,2023-05-15,18,Good,PM2.5
Texas,Montgomery,48,339,2023-05-15,34,Good,PM2.5
Texas,Orange,48,361,2023-05-15,33,Good,PM2.5
Texas,Potter,48,375,2023-05-15,9,Good,PM2.5
Texas,Tarrant,48,439,2023-05-15,50,Good,PM2.5
Texas,Travis,48,453,2023-05-15,37,Good,PM2.5
Virginia,Albemarle,51,3,2023-05-15,33,Good,PM2.5
Virginia,Bristol City,51,520,2023-05-15,27,Good,PM2.5
Virginia,Charles,51,36,2023-05-15,38,Good,PM2.5
Virginia,Fairfax,51,59,2023-05-15,28,Good,PM2.5
Virginia,Lynchburg City,51,680,2023-05-15,31,Good,PM2.5
Virginia,Norfolk City,51,710,2023-05-15,37,Good,PM2.5
Virginia,Richmond City,51,760,2023-05-15,41,Good,PM2.5
Virginia,Roanoke,51,161,2023-05-15,42,Good,PM2.5
Virginia,Salem City,51,775,2023-05-15,40,Good,PM2.5
Virginia,Virginia Beach City,51,810,2023-05-15,42,Good,PM2.5
Washington,Adams,53,1,2023-05-15,13,Good,PM2.5
Washington,Asotin,53,3,2023-05-15,34,Good,PM2.5
Washington,Chelan,53,7,2023-05-15,23,Good,PM2.5
Washington,Cowlitz,53,15,2023-05-15,13,Good,PM2.5
Washington,Franklin,53,21,2023-05-15,13,Good,PM2.5
Washington,Garfield,53,23,2023-05-15,9,Good,PM2.5
Washington,Grant,53,25,2023-05-15,19,Good,PM2.5
Washington,Grays Harbor,53,27,2023-05-15,25,Good,PM2.5
Washington,Jefferson,53,31,2023-05-15,27,Good,PM2.5
Washington,Kitsap,53,35,2023-05-15,22,Good,PM2.5
Washington,Kittitas,53,37,2023-05-15,15,Good,PM2.5
Washington,Lewis,53,41,2023-05-15,26,Good,PM2.5
Washington,Mason,53,45,2023-05-15,27,Good,PM2.5
Washington,Okanogan,53,47,2023-05-15,32,Good,PM2.5
Washington,Skagit,53,57,2023-05-15,46,Good,PM2.5
Washington,Snohomish,53,61,2023-05-15,41,Good,PM2.5
Washington,Stevens,53,65,2023-05-15,20,Good,PM2.5
Washington,Whitman,53,75,2023-05-15,13,Good,PM2.5
Washington,Yakima,53,77,2023-05-15,20,Good,PM2.5
West Virginia,Brooke,54,9,2023-05-15,24,Good,PM2.5
West Virginia,Cabell,54,11,2023-05-15,35,Good,PM2.5
West Virginia,Harrison,54,33,2023-05-15,29,Good,PM2.5
West Virginia,Kanawha,54,39,2023-05-15,43,Good,PM2.5
West Virginia,Marion,54,49,2023-05-15,36,Good,PM2.5
West Virginia,Marshall,54,51,2023-05-15,40,Good,PM2.5
Wisconsin,Grant,55,43,2023-05-15,26,Good,PM2.5
Wisconsin,Jackson,55,53,2023-05-15,22,Good,PM2.5
Wisconsin,Monroe,55,81,2023-05-15,25,Good,PM2.5
Wyoming,Park,56,29,2023-05-15,5,Good,PM2.5
Alabama,Clay,1,27,2023-05-14,30,Good,PM2.5
Alabama,DeKalb,1,49,2023-05-14,40,Good,PM2.5
Alabama,Etowah,1,55,2023-05-14,38,Good,PM2.5
Alabama,Jefferson,1,73,2023-05-14,58,Moderate,PM2.5
Alabama,Mobile,1,97,2023-05-14,50,Good,PM2.5
Alabama,Montgomery,1,101,2023-05-14,52,Moderate,PM2.5
Alabama,Morgan,1,103,2023-05-14,24,Good,PM2.5
Alabama,Tuscaloosa,1,125,2023-05-14,43,Good,PM2.5
Alaska,Juneau ,2,110,2023-05-14,16,Good,PM2.5
Arizona,Yuma,4,27,2023-05-14,55,Moderate,PM2.5
Arkansas,Pulaski,5,119,2023-05-14,56,Moderate,PM2.5
California,Contra Costa,6,13,2023-05-14,56,Moderate,PM2.5
California,Kern,6,29,2023-05-14,50,Good,PM2.5
California,Plumas,6,63,2023-05-14,16,Good,PM2.5
California,Trinity,6,105,2023-05-14,16,Good,PM2.5
Colorado,Boulder,8,13,2023-05-14,6,Good,PM2.5
Colorado,Douglas,8,35,2023-05-14,8,Good,PM2.5
Florida,Alachua,12,1,2023-05-14,42,Good,PM2.5
Florida,Baker,12,3,2023-05-14,38,Good,PM2.5
Florida,Bay,12,5,2023-05-14,43,Good,PM2.5
Florida,Brevard,12,9,2023-05-14,51,Moderate,PM2.5
Florida,Broward,12,11,2023-05-14,65,Moderate,PM2.5
Florida,Citrus,12,17,2023-05-14,39,Good,PM2.5
Florida,Collier,12,21,2023-05-14,55,Moderate,PM2.5
Florida,Duval,12,31,2023-05-14,47,Good,PM2.5
Florida,Escambia,12,33,2023-05-14,55,Moderate,PM2.5
Florida,Hamilton,12,47,2023-05-14,42,Good,PM2.5
Florida,Hillsborough,12,57,2023-05-14,53,Moderate,PM2.5
Florida,Holmes,12,59,2023-05-14,48,Good,PM2.5
Florida,Leon,12,73,2023-05-14,51,Moderate,PM2.5
Florida,Martin,12,85,2023-05-14,55,Moderate,PM2.5
Florida,Miami-Dade,12,86,2023-05-14,53,Moderate,PM2.5
Florida,Palm Beach,12,99,2023-05-14,55,Moderate,PM2.5
Florida,Pinellas,12,103,2023-05-14,62,Moderate,PM2.5
Florida,Sarasota,12,115,2023-05-14,47,Good,PM2.5
Florida,Volusia,12,127,2023-05-14,48,Good,PM2.5
Georgia,Bibb,13,21,2023-05-14,52,Moderate,PM2.5
Georgia,Clarke,13,59,2023-05-14,48,Good,PM2.5
Georgia,DeKalb,13,89,2023-05-14,49,Good,PM2.5
Georgia,Dougherty,13,95,2023-05-14,49,Good,PM2.5
Georgia,Glynn,13,127,2023-05-14,35,Good,PM2.5
Georgia,Gwinnett,13,135,2023-05-14,43,Good,PM2.5
Georgia,Hall,13,139,2023-05-14,79,Moderate,PM2.5
Georgia,Houston,13,153,2023-05-14,52,Moderate,PM2.5
Georgia,Lowndes,13,185,2023-05-14,53,Moderate,PM2.5
Georgia,Muscogee,13,215,2023-05-14,40,Good,PM2.5
Georgia,Richmond,13,245,2023-05-14,46,Good,PM2.5
Georgia,Walker,13,295,2023-05-14,46,Good,PM2.5
Georgia,Washington,13,303,2023-05-14,49,Good,PM2.5
Hawaii,Hawaii,15,1,2023-05-14,24,Good,PM2.5
Idaho,Benewah,16,9,2023-05-14,30,Good,PM2.5
